   153    0.51870E-13    0.46676E-15    0.21889E-15   -0.11678E-14
   154    0.50303E-13    0.45835E-15    0.21453E-15   -0.98590E-15
   155    0.48943E-13    0.44994E-15    0.21026E-15   -0.81113E-15
   156    0.47781E-13    0.44155E-15    0.20609E-15   -0.64344E-15
   157    0.46808E-13    0.43318E-15    0.20201E-15   -0.48282E-15
   158    0.46015E-13    0.42484E-15    0.19803E-15   -0.32924E-15
   159    0.45394E-13    0.41654E-15    0.19415E-15   -0.18270E-15
   160    0.44936E-13    0.40828E-15    0.19037E-15   -0.43165E-16
   161    0.44631E-13    0.40007E-15    0.18669E-15    0.89372E-16
   162    0.44470E-13    0.39192E-15    0.18312E-15    0.21493E-15
   163    0.44446E-13    0.38384E-15    0.17966E-15    0.33353E-15
   164    0.44548E-13    0.37582E-15    0.17630E-15    0.44519E-15
   165    0.44768E-13    0.36789E-15    0.17305E-15    0.54991E-15
   166    0.45098E-13    0.36005E-15    0.16991E-15    0.64775E-15
   167    0.45530E-13    0.35229E-15    0.16689E-15    0.73881E-15
   168    0.46059E-13    0.34463E-15    0.16397E-15    0.82322E-15
   169    0.46678E-13    0.33707E-15    0.16116E-15    0.90111E-15
   170    0.47381E-13    0.32962E-15    0.15847E-15    0.97262E-15
   171    0.48161E-13    0.32227E-15    0.15588E-15    0.10379E-14
   172    0.49012E-13    0.31504E-15    0.15339E-15    0.10970E-14
   173    0.49927E-13    0.30793E-15    0.15102E-15    0.11501E-14
   174    0.50902E-13    0.30094E-15    0.14875E-15    0.11974E-14
   175    0.51928E-13    0.29407E-15    0.14658E-15    0.12389E-14
   176    0.53000E-13    0.28734E-15    0.14452E-15    0.12748E-14
   177    0.54111E-13    0.28075E-15    0.14256E-15    0.13053E-14
   178    0.55256E-13    0.27430E-15    0.14071E-15    0.13304E-14
   179    0.56427E-13    0.26799E-15    0.13895E-15    0.13503E-14
   180    0.57619E-13    0.26183E-15    0.13730E-15    0.13651E-14
   181    0.58825E-13    0.25583E-15    0.13575E-15    0.13750E-14
   182    0.60038E-13    0.24999E-15    0.13430E-15    0.13800E-14
   183    0.61253E-13    0.24431E-15    0.13295E-15    0.13803E-14
   184    0.62467E-13    0.23879E-15    0.13169E-15    0.13762E-14
   185    0.63676E-13    0.23345E-15    0.13053E-15    0.13677E-14
   186    0.64877E-13    0.22826E-15    0.12947E-15    0.13550E-14
   187    0.66068E-13    0.22325E-15    0.12849E-15    0.13383E-14
   188    0.67244E-13    0.21841E-15    0.12760E-15    0.13177E-14
   189    0.68403E-13    0.21373E-15    0.12679E-15    0.12935E-14
   190    0.69543E-13    0.20923E-15    0.12607E-15    0.12657E-14
   191    0.70659E-13    0.20490E-15    0.12543E-15    0.12347E-14
   192    0.71748E-13    0.20074E-15    0.12486E-15    0.12004E-14
   193    0.72809E-13    0.19675E-15    0.12438E-15    0.11632E-14
   194    0.73836E-13    0.19295E-15    0.12396E-15    0.11231E-14
   195    0.74829E-13    0.18931E-15    0.12362E-15    0.10804E-14
   196    0.75782E-13    0.18586E-15    0.12335E-15    0.10351E-14
   197    0.76694E-13    0.18258E-15    0.12314E-15    0.98758E-15
   198    0.77562E-13    0.17948E-15    0.12300E-15    0.93788E-15
   199    0.78381E-13    0.17656E-15    0.12292E-15    0.88620E-15
   200    0.79150E-13    0.17383E-15    0.12290E-15    0.83269E-15
   201    0.79868E-13    0.17127E-15    0.12293E-15    0.77752E-15
   202    0.80534E-13    0.16888E-15    0.12303E-15    0.72082E-15
   203    0.81148E-13    0.16668E-15    0.12317E-15    0.66273E-15
   204    0.81710E-13    0.16464E-15    0.12336E-15    0.60341E-15
   205    0.82220E-13    0.16277E-15    0.12360E-15    0.54300E-15
   206    0.82677E-13    0.16107E-15    0.12388E-15    0.48163E-15
   207    0.83080E-13    0.15954E-15    0.12420E-15    0.41946E-15
   208    0.83430E-13    0.15817E-15    0.12456E-15    0.35663E-15
   209    0.83727E-13    0.15696E-15    0.12496E-15    0.29327E-15
   210    0.83969E-13    0.15590E-15    0.12539E-15    0.22955E-15
   211    0.84157E-13    0.15500E-15    0.12585E-15    0.16560E-15
   212    0.84291E-13    0.15426E-15    0.12633E-15    0.10156E-15
   213    0.84369E-13    0.15366E-15    0.12685E-15    0.37578E-16
   214    0.84392E-13    0.15322E-15    0.12738E-15   -0.26198E-16
   215    0.84360E-13    0.15292E-15    0.12793E-15   -0.89627E-16
   216    0.84271E-13    0.15276E-15    0.12850E-15   -0.15256E-15
   217    0.84127E-13    0.15275E-15    0.12908E-15   -0.21488E-15
   218    0.83927E-13    0.15287E-15    0.12968E-15   -0.27647E-15
   219    0.83675E-13    0.15312E-15    0.13028E-15   -0.33727E-15
   220    0.83369E-13    0.15351E-15    0.13090E-15   -0.39719E-15
   221    0.83013E-13    0.15401E-15    0.13151E-15   -0.45615E-15
   222    0.82607E-13    0.15464E-15    0.13214E-15   -0.51407E-15
   223    0.82153E-13    0.15538E-15    0.13276E-15   -0.57087E-15
   224    0.81652E-13    0.15623E-15    0.13338E-15   -0.62647E-15
   225    0.81106E-13    0.15719E-15    0.13400E-15   -0.68079E-15
   226    0.80515E-13    0.15825E-15    0.13462E-15   -0.73375E-15
   227    0.79881E-13    0.15940E-15    0.13522E-15   -0.78526E-15
   228    0.79206E-13    0.16065E-15    0.13582E-15   -0.83525E-15
   229    0.78490E-13    0.16199E-15    0.13641E-15   -0.88364E-15
   230    0.77735E-13    0.16341E-15    0.13699E-15   -0.93034E-15
   231    0.76943E-13    0.16491E-15    0.13755E-15   -0.97527E-15
   232    0.76115E-13    0.16648E-15    0.13809E-15   -0.10184E-14
   233    0.75251E-13    0.16813E-15    0.13861E-15   -0.10595E-14
   234    0.74354E-13    0.16984E-15    0.13911E-15   -0.10987E-14
   235    0.73425E-13    0.17161E-15    0.13959E-15   -0.11358E-14
