   147    0.58369E-09    0.14240E-12   -0.60800E-11    0.43997E-06    0.40314E-09
   148    0.58822E-09    0.14193E-12   -0.60930E-11    0.43726E-06    0.39791E-09
   149    0.59274E-09    0.14140E-12   -0.61029E-11    0.43457E-06    0.39277E-09
   150    0.59723E-09    0.14080E-12   -0.61096E-11    0.43190E-06    0.38770E-09
   151    0.60169E-09    0.14015E-12   -0.61131E-11    0.42925E-06    0.38272E-09
   152    0.60613E-09    0.13945E-12   -0.61135E-11    0.42663E-06    0.37781E-09
   153    0.61054E-09    0.13869E-12   -0.61106E-11    0.42402E-06    0.37298E-09
   154    0.61492E-09    0.13787E-12   -0.61044E-11    0.42144E-06    0.36823E-09
   155    0.61927E-09    0.13701E-12   -0.60949E-11    0.41888E-06    0.36356E-09
   156    0.62359E-09    0.13610E-12   -0.60820E-11    0.41634E-06    0.35896E-09
   157    0.62788E-09    0.13514E-12   -0.60658E-11    0.41383E-06    0.35443E-09
   158    0.63213E-09    0.13414E-12   -0.60462E-11    0.41133E-06    0.34998E-09
   159    0.63635E-09    0.13309E-12   -0.60231E-11    0.40886E-06    0.34559E-09
   160    0.64053E-09    0.13200E-12   -0.59966E-11    0.40640E-06    0.34128E-09
   161    0.64467E-09    0.13087E-12   -0.59666E-11    0.40397E-06    0.33704E-09
   162    0.64877E-09    0.12971E-12   -0.59330E-11    0.40156E-06    0.33286E-09
   163    0.65283E-09    0.12850E-12   -0.58959E-11    0.39917E-06    0.32875E-09
   164    0.65685E-09    0.12727E-12   -0.58552E-11    0.39681E-06    0.32471E-09
   165    0.66083E-09    0.12600E-12   -0.58108E-11    0.39446E-06    0.32074E-09
   166    0.66476E-09    0.12470E-12   -0.57628E-11    0.39213E-06    0.31682E-09
   167    0.66865E-09    0.12337E-12   -0.57112E-11    0.38983E-06    0.31298E-09
   168    0.67248E-09    0.12202E-12   -0.56558E-11    0.38754E-06    0.30919E-09
   169    0.67628E-09    0.12065E-12   -0.55969E-11    0.38528E-06    0.30546E-09
   170    0.68002E-09    0.11926E-12   -0.55342E-11    0.38303E-06    0.30180E-09
   171    0.68371E-09    0.11786E-12   -0.54680E-11    0.38081E-06    0.29819E-09
   172    0.68735E-09    0.11644E-12   -0.53980E-11    0.37860E-06    0.29464E-09
   173    0.69093E-09    0.11502E-12   -0.53244E-11    0.37642E-06    0.29114E-09
   174    0.69447E-09    0.11360E-12   -0.52472E-11    0.37425E-06    0.28771E-09
   175    0.69794E-09    0.11217E-12   -0.51662E-11    0.37210E-06    0.28432E-09
   176    0.70137E-09    0.11075E-12   -0.50817E-11    0.36997E-06    0.28099E-09
   177    0.70473E-09    0.10934E-12   -0.49935E-11    0.36786E-06    0.27771E-09
   178    0.70803E-09    0.10793E-12   -0.49016E-11    0.36577E-06    0.27449E-09
   179    0.71128E-09    0.10654E-12   -0.48061E-11    0.36369E-06    0.27131E-09
   180    0.71447E-09    0.10516E-12   -0.47069E-11    0.36164E-06    0.26818E-09
   181    0.71759E-09    0.10381E-12   -0.46040E-11    0.35960E-06    0.26510E-09
   182    0.72065E-09    0.10248E-12   -0.44976E-11    0.35758E-06    0.26206E-09
   183    0.72364E-09    0.10117E-12   -0.43874E-11    0.35558E-06    0.25907E-09
   184    0.72657E-09    0.99897E-13   -0.42737E-11    0.35359E-06    0.25613E-09
   185    0.72944E-09    0.98658E-13   -0.41564E-11    0.35162E-06    0.25323E-09
   186    0.73224E-09    0.97460E-13   -0.40355E-11    0.34967E-06    0.25037E-09
   187    0.73497E-09    0.96307E-13   -0.39111E-11    0.34773E-06    0.24756E-09
   188    0.73763E-09    0.95203E-13   -0.37832E-11    0.34581E-06    0.24479E-09
   189    0.74022E-09    0.94152E-13   -0.36519E-11    0.34391E-06    0.24206E-09
   190    0.74274E-09    0.93161E-13   -0.35172E-11    0.34203E-06    0.23938E-09
   191    0.74519E-09    0.92232E-13   -0.33792E-11    0.34015E-06    0.23673E-09
   192    0.74757E-09    0.91370E-13   -0.32377E-11    0.33830E-06    0.23413E-09
   193    0.74988E-09    0.90581E-13   -0.30930E-11    0.33646E-06    0.23156E-09
   194    0.75211E-09    0.89868E-13   -0.29451E-11    0.33464E-06    0.22904E-09
   195    0.75427E-09    0.89236E-13   -0.27939E-11    0.33283E-06    0.22655E-09
   196    0.75635E-09    0.88689E-13   -0.26395E-11    0.33104E-06    0.22410E-09
   197    0.75836E-09    0.88233E-13   -0.24820E-11    0.32926E-06    0.22169E-09
   198    0.76029E-09    0.87871E-13   -0.23213E-11    0.32749E-06    0.21932E-09
   199    0.76214E-09    0.87608E-13   -0.21576E-11    0.32575E-06    0.21698E-09
   200    0.76392E-09    0.87449E-13   -0.19908E-11    0.32401E-06    0.21468E-09
   201    0.76561E-09    0.87398E-13   -0.18210E-11    0.32229E-06    0.21242E-09
   202    0.76723E-09    0.87461E-13   -0.16483E-11    0.32059E-06    0.21019E-09
   203    0.76877E-09    0.87642E-13   -0.14728E-11    0.31890E-06    0.20799E-09
   204    0.77022E-09    0.87946E-13   -0.12944E-11    0.31722E-06    0.20583E-09
   205    0.77160E-09    0.88378E-13   -0.11134E-11    0.31555E-06    0.20370E-09
   206    0.77290E-09    0.88943E-13   -0.92968E-12    0.31391E-06    0.20160E-09
   207    0.77411E-09    0.89646E-13   -0.74339E-12    0.31227E-06    0.19954E-09
   208    0.77524E-09    0.90491E-13   -0.55458E-12    0.31065E-06    0.19750E-09
   209    0.77629E-09    0.91484E-13   -0.36331E-12    0.30904E-06    0.19549E-09
   210    0.77726E-09    0.92629E-13   -0.16965E-12    0.30744E-06    0.19352E-09
   211    0.77815E-09    0.93931E-13    0.26337E-13    0.30586E-06    0.19157E-09
   212    0.77895E-09    0.95395E-13    0.22458E-12    0.30429E-06    0.18965E-09
   213    0.77967E-09    0.97026E-13    0.42502E-12    0.30273E-06    0.18775E-09
   214    0.78030E-09    0.98829E-13    0.62758E-12    0.30119E-06    0.18589E-09
   215    0.78085E-09    0.10081E-12    0.83220E-12    0.29965E-06    0.18405E-09
   216    0.78132E-09    0.10297E-12    0.10388E-11    0.29814E-06    0.18223E-09
   217    0.78170E-09    0.10532E-12    0.12474E-11    0.29663E-06    0.18044E-09
   218    0.78200E-09    0.10785E-12    0.14577E-11    0.29513E-06    0.17867E-09
   219    0.78221E-09    0.11059E-12    0.16699E-11    0.29365E-06    0.17693E-09
   220    0.78233E-09    0.11352E-12    0.18837E-11    0.29218E-06    0.17521E-09
   221    0.78238E-09    0.11665E-12    0.20991E-11    0.29072E-06    0.17351E-09
   222    0.78233E-09    0.12000E-12    0.23159E-11    0.28927E-06    0.17183E-09
   223    0.78221E-09    0.12355E-12    0.25342E-11    0.28784E-06    0.17018E-09
   224    0.78199E-09    0.12732E-12    0.27537E-11    0.28641E-06    0.16854E-09
   225    0.78170E-09    0.13131E-12    0.29745E-11    0.28500E-06    0.16693E-09
   226    0.78132E-09    0.13552E-12    0.31964E-11    0.28360E-06    0.16533E-09
   227    0.78085E-09    0.13996E-12    0.34194E-11    0.28221E-06    0.16375E-09
   228    0.78030E-09    0.14464E-12    0.36433E-11    0.28083E-06    0.16219E-09
   229    0.77967E-09    0.14955E-12    0.38681E-11    0.27946E-06    0.16065E-09
   230    0.77895E-09    0.15470E-12    0.40937E-11    0.27810E-06    0.15912E-09
   231    0.77815E-09    0.16010E-12    0.43199E-11    0.27675E-06    0.15761E-09
   232    0.77727E-09    0.16575E-12    0.45467E-11    0.27541E-06    0.15612E-09
   233    0.77630E-09    0.17165E-12    0.47741E-11    0.27408E-06    0.15464E-09
   234    0.77524E-09    0.17781E-12    0.50019E-11    0.27276E-06    0.15318E-09
   235    0.77411E-09    0.18422E-12    0.52300E-11    0.27145E-06    0.15173E-09
   236    0.77289E-09    0.19091E-12    0.54583E-11    0.27015E-06    0.15029E-09
   237    0.77159E-09    0.19785E-12    0.56868E-11    0.26886E-06    0.14887E-09
   238    0.77021E-09    0.20507E-12    0.59152E-11    0.26758E-06    0.14747E-09
   239    0.76875E-09    0.21255E-12    0.61436E-11    0.26631E-06    0.14609E-09
   240    0.76721E-09    0.22031E-12    0.63719E-11    0.26505E-06    0.14472E-09
   241    0.76559E-09    0.22834E-12    0.65999E-11    0.26380E-06    0.14337E-09
   242    0.76389E-09    0.23665E-12    0.68275E-11    0.26255E-06    0.14204E-09
   243    0.76211E-09    0.24524E-12    0.70546E-11    0.26132E-06    0.14072E-09
   244    0.76025E-09    0.25412E-12    0.72812E-11    0.26010E-06    0.13943E-09
   245    0.75832E-09    0.26328E-12    0.75071E-11    0.25888E-06    0.13815E-09
   246    0.75631E-09    0.27272E-12    0.77322E-11    0.25768E-06    0.13690E-09
   247    0.75422E-09    0.28246E-12    0.79565E-11    0.25648E-06    0.13566E-09
   248    0.75206E-09    0.29249E-12    0.81799E-11    0.25529E-06    0.13445E-09
   249    0.74983E-09    0.30282E-12    0.84021E-11    0.25411E-06    0.13326E-09
   250    0.74752E-09    0.31344E-12    0.86233E-11    0.25294E-06    0.13209E-09
   251    0.74514E-09    0.32437E-12    0.88431E-11    0.25178E-06    0.13094E-09
   252    0.74269E-09    0.33559E-12    0.90616E-11    0.25062E-06    0.12981E-09
   253    0.74016E-09    0.34712E-12    0.92787E-11    0.24948E-06    0.12870E-09
   254    0.73756E-09    0.35894E-12    0.94943E-11    0.24834E-06    0.12761E-09
   255    0.73490E-09    0.37107E-12    0.97082E-11    0.24721E-06    0.12654E-09
   256    0.73217E-09    0.38350E-12    0.99203E-11    0.24609E-06    0.12549E-09
